relative_path,path,file,suffix,role,size_mb,modified_utc,age_hours,parent,exists
Finance Database/archive/b21x-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/b21x-usd.csv,b21x-usd.csv,.csv,other,0.3155,2022-09-28T10:15:10+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/b21x-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/b21x-ust.csv,b21x-ust.csv,.csv,other,0.3135,2022-09-28T10:15:10+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/axsusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/axsusd.csv,axsusd.csv,.csv,other,8.9785,2022-09-28T10:15:10+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/b2must.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/b2must.csv,b2must.csv,.csv,other,0.2742,2022-09-28T10:15:10+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/b2musd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/b2musd.csv,b2musd.csv,.csv,other,0.2939,2022-09-28T10:15:10+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/atoust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/atoust.csv,atoust.csv,.csv,other,9.7295,2022-09-28T10:15:08+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/avax-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/avax-ust.csv,avax-ust.csv,.csv,other,0.4046,2022-09-28T10:15:08+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/avax-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/avax-usd.csv,avax-usd.csv,.csv,other,0.4856,2022-09-28T10:15:08+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/avtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/avtusd.csv,avtusd.csv,.csv,other,3.2367,2022-09-28T10:15:08+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/atoust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/atoust.csv,atoust.csv,.csv,other,9.7295,2022-09-28T10:15:08+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/avax-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/avax-ust.csv,avax-ust.csv,.csv,other,0.4046,2022-09-28T10:15:08+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/avax-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/avax-usd.csv,avax-usd.csv,.csv,other,0.4856,2022-09-28T10:15:08+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/avtusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/avtusd.csv,avtusd.csv,.csv,other,3.2367,2022-09-28T10:15:08+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/atousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/atousd.csv,atousd.csv,.csv,other,25.537,2022-09-28T10:15:06+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/atousd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/atousd.csv,atousd.csv,.csv,other,25.537,2022-09-28T10:15:06+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/astusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/astusd.csv,astusd.csv,.csv,other,0.0978,2022-09-28T10:15:04+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/atoeth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/atoeth.csv,atoeth.csv,.csv,other,13.7986,2022-09-28T10:15:04+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/apeust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/apeust.csv,apeust.csv,.csv,other,10.4736,2022-09-28T10:15:04+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/atobtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/atobtc.csv,atobtc.csv,.csv,other,17.9887,2022-09-28T10:15:04+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/astusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/astusd.csv,astusd.csv,.csv,other,0.0978,2022-09-28T10:15:04+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/atoeth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/atoeth.csv,atoeth.csv,.csv,other,13.7986,2022-09-28T10:15:04+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/apeust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/apeust.csv,apeust.csv,.csv,other,10.4736,2022-09-28T10:15:04+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/atobtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/atobtc.csv,atobtc.csv,.csv,other,17.9887,2022-09-28T10:15:04+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/antusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/antusd.csv,antusd.csv,.csv,other,4.5572,2022-09-28T10:15:02+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/anteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/anteth.csv,anteth.csv,.csv,other,3.2101,2022-09-28T10:15:02+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/antbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/antbtc.csv,antbtc.csv,.csv,other,2.834,2022-09-28T10:15:02+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/apeusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/apeusd.csv,apeusd.csv,.csv,other,10.4123,2022-09-28T10:15:02+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/antusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/antusd.csv,antusd.csv,.csv,other,4.5572,2022-09-28T10:15:02+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/anteth.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/anteth.csv,anteth.csv,.csv,other,3.2101,2022-09-28T10:15:02+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/antbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/antbtc.csv,antbtc.csv,.csv,other,2.834,2022-09-28T10:15:02+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/apeusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/apeusd.csv,apeusd.csv,.csv,other,10.4123,2022-09-28T10:15:02+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/ancusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ancusd.csv,ancusd.csv,.csv,other,9.5523,2022-09-28T10:15:00+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/ancust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ancust.csv,ancust.csv,.csv,other,9.3091,2022-09-28T10:15:00+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/ancusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ancusd.csv,ancusd.csv,.csv,other,9.5523,2022-09-28T10:15:00+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/ancust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ancust.csv,ancust.csv,.csv,other,9.3091,2022-09-28T10:15:00+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/ampust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ampust.csv,ampust.csv,.csv,other,30.8247,2022-09-28T10:14:58+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/ampust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ampust.csv,ampust.csv,.csv,other,30.8247,2022-09-28T10:14:58+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/ampusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ampusd.csv,ampusd.csv,.csv,other,28.1736,2022-09-28T10:14:56+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/ampf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ampf0-ustf0.csv,ampf0-ustf0.csv,.csv,other,0.4381,2022-09-28T10:14:56+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/ampusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ampusd.csv,ampusd.csv,.csv,other,28.1736,2022-09-28T10:14:56+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/ampf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ampf0-ustf0.csv,ampf0-ustf0.csv,.csv,other,0.4381,2022-09-28T10:14:56+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/ampbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/ampbtc.csv,ampbtc.csv,.csv,other,20.5893,2022-09-28T10:14:54+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/ampbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/ampbtc.csv,ampbtc.csv,.csv,other,20.5893,2022-09-28T10:14:54+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/algust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/algust.csv,algust.csv,.csv,other,20.598,2022-09-28T10:14:52+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/algust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/algust.csv,algust.csv,.csv,other,20.598,2022-09-28T10:14:52+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/algbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/algbtc.csv,algbtc.csv,.csv,other,18.1009,2022-09-28T10:14:50+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/albt-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/albt-ust.csv,albt-ust.csv,.csv,other,0.0892,2022-09-28T10:14:50+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/albt-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/albt-usd.csv,albt-usd.csv,.csv,other,0.0099,2022-09-28T10:14:50+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/algusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/algusd.csv,algusd.csv,.csv,other,31.2849,2022-09-28T10:14:50+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/algbtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/algbtc.csv,algbtc.csv,.csv,other,18.1009,2022-09-28T10:14:50+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/albt-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/albt-ust.csv,albt-ust.csv,.csv,other,0.0892,2022-09-28T10:14:50+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/albt-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/albt-usd.csv,albt-usd.csv,.csv,other,0.0099,2022-09-28T10:14:50+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/algusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/algusd.csv,algusd.csv,.csv,other,31.2849,2022-09-28T10:14:50+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/aixust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/aixust.csv,aixust.csv,.csv,other,6.9904,2022-09-28T10:14:48+00:00,31998.16,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/aixusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/aixusd.csv,aixusd.csv,.csv,other,7.1451,2022-09-28T10:14:48+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/aixust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/aixust.csv,aixust.csv,.csv,other,6.9904,2022-09-28T10:14:48+00:00,31998.16,Finance Database/archive,True
Finance Database/archive/aixusd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/aixusd.csv,aixusd.csv,.csv,other,7.1451,2022-09-28T10:14:48+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/adaust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/adaust.csv,adaust.csv,.csv,other,25.7949,2022-09-28T10:14:46+00:00,31998.16,Cripto_MinuteTimeSeries,True
Finance Database/archive/adaust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/adaust.csv,adaust.csv,.csv,other,25.7949,2022-09-28T10:14:46+00:00,31998.16,Finance Database/archive,True
Cripto_MinuteTimeSeries/adausd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/adausd.csv,adausd.csv,.csv,other,37.5607,2022-09-28T10:14:44+00:00,31998.17,Cripto_MinuteTimeSeries,True
Finance Database/archive/adausd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/adausd.csv,adausd.csv,.csv,other,37.5607,2022-09-28T10:14:44+00:00,31998.17,Finance Database/archive,True
Cripto_MinuteTimeSeries/adaf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/adaf0-ustf0.csv,adaf0-ustf0.csv,.csv,other,0.7048,2022-09-28T10:14:42+00:00,31998.17,Cripto_MinuteTimeSeries,True
Finance Database/archive/adaf0-ustf0.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/adaf0-ustf0.csv,adaf0-ustf0.csv,.csv,other,0.7048,2022-09-28T10:14:42+00:00,31998.17,Finance Database/archive,True
Cripto_MinuteTimeSeries/adabtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/adabtc.csv,adabtc.csv,.csv,other,21.9175,2022-09-28T10:14:32+00:00,31998.17,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/aave-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/aave-usd.csv,aave-usd.csv,.csv,other,0.3498,2022-09-28T10:14:32+00:00,31998.17,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/aave-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/aave-ust.csv,aave-ust.csv,.csv,other,0.2928,2022-09-28T10:14:32+00:00,31998.17,Cripto_MinuteTimeSeries,True
Finance Database/archive/adabtc.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/adabtc.csv,adabtc.csv,.csv,other,21.9175,2022-09-28T10:14:32+00:00,31998.17,Finance Database/archive,True
Finance Database/archive/aave-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/aave-usd.csv,aave-usd.csv,.csv,other,0.3498,2022-09-28T10:14:32+00:00,31998.17,Finance Database/archive,True
Finance Database/archive/aave-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/aave-ust.csv,aave-ust.csv,.csv,other,0.2928,2022-09-28T10:14:32+00:00,31998.17,Finance Database/archive,True
Cripto_MinuteTimeSeries/1inch-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/1inch-ust.csv,1inch-ust.csv,.csv,other,0.3492,2022-09-28T10:14:24+00:00,31998.17,Cripto_MinuteTimeSeries,True
Cripto_MinuteTimeSeries/aaabbb.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/aaabbb.csv,aaabbb.csv,.csv,other,9.4192,2022-09-28T10:14:24+00:00,31998.17,Cripto_MinuteTimeSeries,True
Finance Database/archive/1inch-ust.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/1inch-ust.csv,1inch-ust.csv,.csv,other,0.3492,2022-09-28T10:14:24+00:00,31998.17,Finance Database/archive,True
Finance Database/archive/aaabbb.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/aaabbb.csv,aaabbb.csv,.csv,other,9.4192,2022-09-28T10:14:24+00:00,31998.17,Finance Database/archive,True
Cripto_MinuteTimeSeries/1inch-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Cripto_MinuteTimeSeries/1inch-usd.csv,1inch-usd.csv,.csv,other,0.372,2022-09-28T10:14:22+00:00,31998.17,Cripto_MinuteTimeSeries,True
Finance Database/archive/1inch-usd.csv,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/archive/1inch-usd.csv,1inch-usd.csv,.csv,other,0.372,2022-09-28T10:14:22+00:00,31998.17,Finance Database/archive,True
Finance Database/keyMetrics_list.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/keyMetrics_list.xlsx,keyMetrics_list.xlsx,.xlsx,other,0.0094,2021-05-30T00:03:47+00:00,43672.35,Finance Database,True
Finance Database/stocknames.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/stocknames.xlsx,stocknames.xlsx,.xlsx,other,0.0072,2021-05-25T22:52:50+00:00,43769.53,Finance Database,True
Finance Database/Trending_stock.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Trending_stock.xlsx,Trending_stock.xlsx,.xlsx,other,0.0154,2021-05-20T20:50:53+00:00,43891.56,Finance Database,True
Finance Database/ETFusaVsIta.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/ETFusaVsIta.xlsx,ETFusaVsIta.xlsx,.xlsx,other,0.0697,2021-05-20T20:50:07+00:00,43891.58,Finance Database,True
Finance Database/M&I Multiple Foundamental Items.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/M&I Multiple Foundamental Items.xlsx,M&I Multiple Foundamental Items.xlsx,.xlsx,other,23.4152,2021-05-19T23:59:13+00:00,43912.42,Finance Database,True
Finance Database/Corporate_PdModel.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Corporate_PdModel.xlsx,Corporate_PdModel.xlsx,.xlsx,macro_risk,0.0092,2021-05-19T15:28:57+00:00,43920.93,Finance Database,True
Finance Database/Corporate_LGD_sign.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Corporate_LGD_sign.xlsx,Corporate_LGD_sign.xlsx,.xlsx,macro_risk,0.0086,2021-05-18T20:14:31+00:00,43940.17,Finance Database,True
Finance Database/Corporate_LGD_Parallel.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Corporate_LGD_Parallel.xlsx,Corporate_LGD_Parallel.xlsx,.xlsx,macro_risk,0.0063,2021-05-18T19:59:50+00:00,43940.41,Finance Database,True
Finance Database/Corporate_PdModelSegnaletico.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Corporate_PdModelSegnaletico.xlsx,Corporate_PdModelSegnaletico.xlsx,.xlsx,macro_risk,0.0067,2021-05-18T17:15:46+00:00,43943.15,Finance Database,True
Finance Database/API/Betting Against Beta Equity Factors Daily.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/API/Betting Against Beta Equity Factors Daily.xlsx,Betting Against Beta Equity Factors Daily.xlsx,.xlsx,prices,29.196,2021-05-18T11:33:59+00:00,43948.84,Finance Database/API,True
Finance Database/AQR Index Returns.xls,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/AQR Index Returns.xls,AQR Index Returns.xls,.xls,macro_risk,0.1138,2021-05-17T23:42:03+00:00,43960.71,Finance Database,True
Finance Database/ESG_efficient_frontier_portfolios_vF.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/ESG_efficient_frontier_portfolios_vF.xlsx,ESG_efficient_frontier_portfolios_vF.xlsx,.xlsx,portfolio,0.2052,2021-05-17T19:48:36+00:00,43964.6,Finance Database,True
Finance Database/CAPE Shiiller ratio.xlsx,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/CAPE Shiiller ratio.xlsx,CAPE Shiiller ratio.xlsx,.xlsx,fundamentals,0.6115,2021-05-17T18:28:48+00:00,43965.93,Finance Database,True
Finance Database/Trend_RiskFactor.xls,/Users/itsgennymac/Library/CloudStorage/GoogleDrive-sfn.gns@gmail.com/Il mio Drive/Database Finanziario/Finance Database/Trend_RiskFactor.xls,Trend_RiskFactor.xls,.xls,macro_risk,0.0991,2021-05-17T16:24:07+00:00,43968.01,Finance Database,True
